age_policyholder,nclaims,exposure,amount,power,bm,zip
59,0,1.0,0.0,78,8,1
30,0,1.0,0.0,36,11,2
62,0,1.0,0.0,66,1,3
36,0,1.0,0.0,50,1,1
37,0,0.4958904109589041,0.0,55,10,2
70,0,1.0,0.0,55,6,1
60,0,0.5397260273972603,0.0,82,1,3
75,0,1.0,0.0,49,5,3
35,0,1.0,0.0,53,2,2
33,0,0.5643835616438356,0.0,40,4,2
31,0,0.4958904109589041,0.0,55,1,1
46,0,0.2219178082191781,0.0,55,1,2
71,0,0.4301369863013699,0.0,59,1,1
53,0,1.0,0.0,40,1,2
48,0,1.0,0.0,55,10,2
49,0,1.0,0.0,63,1,2
66,0,0.22465753424657534,0.0,39,11,3
46,0,1.0,0.0,43,1,2
54,2,0.9178082191780822,298565.0,90,1,2
35,0,1.0,0.0,51,9,2
54,0,1.0,0.0,55,2,3
67,0,1.0,0.0,55,1,1
45,1,1.0,2644.0,44,3,1
36,0,1.0,0.0,69,3,1
33,2,1.0,114889.0,55,12,1
23,0,0.3150684931506849,0.0,84,1,2
43,0,0.5452054794520548,0.0,77,10,1
79,0,1.0,0.0,54,1,1
70,0,1.0,0.0,33,2,2
43,0,1.0,0.0,93,2,1
68,0,1.0,0.0,77,2,1
69,0,1.0,0.0,47,2,1
83,0,1.0,0.0,43,1,1
30,0,1.0,0.0,129,1,3
41,0,1.0,0.0,47,2,3
38,1,1.0,57540.0,63,12,2
28,0,0.0821917808219178,0.0,43,10,1
61,0,1.0,0.0,40,5,2
27,1,1.0,4500.0,33,5,3
44,0,1.0,0.0,39,2,1
39,0,0.0027397260273972603,0.0,33,2,2
34,0,1.0,0.0,85,9,2
66,0,1.0,0.0,34,1,3
48,0,1.0,0.0,40,2,3
55,0,0.07123287671232877,0.0,52,2,2
35,0,1.0,0.0,55,8,2
45,0,0.12602739726027398,0.0,54,3,2
74,0,1.0,0.0,85,5,1
40,1,1.0,2607.0,95,2,2
32,0,1.0,0.0,53,6,1
36,0,0.6602739726027397,0.0,55,1,3
29,0,1.0,0.0,53,1,2
46,0,1.0,0.0,54,1,1
23,0,0.024657534246575342,0.0,40,1,3
44,0,1.0,0.0,36,6,3
52,0,1.0,0.0,40,1,3
32,0,1.0,0.0,58,8,2
29,1,1.0,1067195.0,40,11,1
44,0,0.9095890410958904,0.0,53,2,3
41,0,1.0,0.0,40,10,1
61,0,1.0,0.0,85,8,3
57,0,1.0,0.0,43,7,3
33,0,1.0,0.0,40,1,1
49,0,1.0,0.0,42,6,1
59,0,1.0,0.0,65,10,2
54,0,1.0,0.0,43,1,2
25,0,1.0,0.0,43,5,2
22,0,1.0,0.0,33,2,2
49,0,1.0,0.0,43,10,3
76,0,1.0,0.0,44,3,1
52,0,0.8794520547945206,0.0,40,1,1
34,0,1.0,0.0,66,5,3
26,0,0.8328767123287671,0.0,48,1,1
67,0,1.0,0.0,40,1,2
46,0,1.0,0.0,40,2,2
61,0,1.0,0.0,54,11,2
24,0,1.0,0.0,84,1,2
50,0,1.0,0.0,79,12,2
50,0,1.0,0.0,65,2,2
28,0,1.0,0.0,35,1,2
48,0,0.6657534246575343,0.0,66,1,2
53,0,1.0,0.0,39,2,3
63,0,1.0,0.0,47,2,1
41,0,0.8684931506849315,0.0,29,5,2
76,0,1.0,0.0,65,1,3
60,0,1.0,0.0,36,2,1
64,0,1.0,0.0,54,2,1
41,0,0.27123287671232876,0.0,44,8,1
69,0,1.0,0.0,51,1,2
66,0,1.0,0.0,85,1,3
62,0,1.0,0.0,55,11,3
62,0,0.6410958904109589,0.0,70,5,3
70,0,0.010958904109589041,0.0,52,7,2
44,0,1.0,0.0,92,6,1
43,0,1.0,0.0,55,5,1
55,0,1.0,0.0,85,13,1
64,0,0.5534246575342465,0.0,33,10,3
47,0,1.0,0.0,66,6,1
59,0,1.0,0.0,44,5,1
52,1,1.0,18296.0,55,5,1
72,0,0.9534246575342465,0.0,68,3,2
33,0,0.5260273972602739,0.0,44,1,1
26,0,0.9287671232876712,0.0,55,1,2
59,0,1.0,0.0,66,14,1
77,0,1.0,0.0,66,1,1
51,1,1.0,57540.0,54,1,3
55,0,1.0,0.0,66,2,1
30,0,1.0,0.0,88,12,1
68,0,1.0,0.0,65,1,2
54,0,1.0,0.0,55,10,1
67,0,1.0,0.0,43,1,1
41,0,1.0,0.0,60,1,1
67,0,1.0,0.0,65,2,1
64,0,0.33424657534246577,0.0,53,3,3
74,0,1.0,0.0,40,3,3
70,0,0.0821917808219178,0.0,41,1,1
33,0,1.0,0.0,79,1,3
63,0,1.0,0.0,44,5,2
29,0,0.9863013698630136,0.0,29,2,3
67,0,1.0,0.0,37,1,1
75,0,1.0,0.0,44,1,1
66,0,1.0,0.0,40,1,1
35,0,0.989041095890411,0.0,53,11,3
32,0,1.0,0.0,55,2,1
71,0,1.0,0.0,53,7,2
45,0,1.0,0.0,85,1,2
34,0,0.5123287671232877,0.0,44,1,2
65,0,1.0,0.0,66,1,1
42,0,1.0,0.0,110,1,1
36,0,1.0,0.0,63,6,1
67,0,1.0,0.0,43,6,1
33,0,1.0,0.0,55,12,2
40,0,1.0,0.0,53,13,3
30,0,0.8602739726027397,0.0,66,1,1
30,0,0.8356164383561644,0.0,47,3,2
60,0,0.25205479452054796,0.0,40,14,2
48,0,0.2821917808219178,0.0,63,6,2
62,0,1.0,0.0,83,5,1
51,0,1.0,0.0,82,1,3
38,0,1.0,0.0,31,1,3
30,0,0.8849315068493151,0.0,47,1,1
36,0,0.5589041095890411,0.0,32,1,1
44,0,1.0,0.0,33,1,1
31,0,0.3424657534246575,0.0,58,3,2
41,0,1.0,0.0,70,1,1
28,0,1.0,0.0,47,6,1
71,0,1.0,0.0,44,11,3
50,0,0.9643835616438357,0.0,66,5,1
33,0,1.0,0.0,90,14,1
38,0,0.29041095890410956,0.0,65,7,2
65,0,1.0,0.0,44,1,2
46,0,1.0,0.0,47,15,1
24,0,1.0,0.0,40,11,2
43,0,0.5342465753424658,0.0,60,1,1
70,0,1.0,0.0,81,1,3
73,0,1.0,0.0,55,1,3
57,0,1.0,0.0,40,13,1
63,0,1.0,0.0,55,2,1
33,0,1.0,0.0,47,8,1
52,0,1.0,0.0,33,1,1
27,0,1.0,0.0,73,11,2
46,0,1.0,0.0,51,1,2
63,0,1.0,0.0,100,6,1
53,0,0.5945205479452055,0.0,55,1,3
73,0,1.0,0.0,55,9,1
43,0,1.0,0.0,89,2,2
32,0,1.0,0.0,55,9,2
23,0,1.0,0.0,50,2,2
63,0,1.0,0.0,65,3,3
69,0,1.0,0.0,116,1,2
32,0,1.0,0.0,80,10,2
42,0,1.0,0.0,110,12,2
41,0,1.0,0.0,40,10,1
36,0,1.0,0.0,40,3,0
89,0,1.0,0.0,51,5,1
52,0,1.0,0.0,84,6,1
61,0,1.0,0.0,47,11,3
40,0,1.0,0.0,37,3,3
54,0,0.410958904109589,0.0,51,5,3
45,0,0.7671232876712328,0.0,92,4,2
52,0,1.0,0.0,25,5,3
28,0,1.0,0.0,59,2,1
47,1,1.0,181763.0,44,1,1
28,0,1.0,0.0,74,2,2
36,0,0.5534246575342465,0.0,100,6,3
73,0,1.0,0.0,44,3,2
52,0,1.0,0.0,50,4,1
65,0,1.0,0.0,49,1,2
46,0,0.3589041095890411,0.0,55,9,2
39,0,0.7561643835616438,0.0,40,1,3
37,0,0.12054794520547946,0.0,44,5,3
32,0,0.5342465753424658,0.0,49,2,1
76,0,1.0,0.0,47,9,3
27,0,1.0,0.0,33,15,2
35,0,1.0,0.0,51,11,1
57,0,1.0,0.0,55,7,3
66,0,1.0,0.0,66,3,2
75,0,1.0,0.0,77,5,2
45,0,0.08493150684931507,0.0,54,6,1
81,0,1.0,0.0,40,1,3
47,0,1.0,0.0,47,9,1
34,0,1.0,0.0,55,11,2
21,0,0.5424657534246575,0.0,60,5,1
43,0,1.0,0.0,60,1,3
50,0,1.0,0.0,60,7,1
55,0,1.0,0.0,74,6,1
66,0,1.0,0.0,66,1,3
53,0,1.0,0.0,55,3,2
29,0,0.14246575342465753,0.0,29,2,3
66,0,1.0,0.0,51,4,2
70,0,1.0,0.0,45,4,1
63,1,1.0,58134.0,44,1,2
42,0,1.0,0.0,50,2,2
50,0,1.0,0.0,40,2,3
33,0,1.0,0.0,92,1,2
51,0,1.0,0.0,43,1,1
50,0,1.0,0.0,43,12,1
50,0,1.0,0.0,63,1,3
44,0,0.26301369863013696,0.0,33,9,2
71,0,0.7917808219178082,0.0,51,1,1
41,0,1.0,0.0,66,1,3
64,0,1.0,0.0,110,1,1
43,0,1.0,0.0,90,1,3
61,1,1.0,90977.0,37,1,2
33,1,1.0,315000.0,50,7,3
32,0,1.0,0.0,85,2,2
37,0,1.0,0.0,54,1,1
38,0,1.0,0.0,50,10,3
32,0,0.5150684931506849,0.0,40,2,1
42,1,1.0,5794.0,42,3,3
31,0,0.7753424657534247,0.0,30,15,1
24,0,1.0,0.0,55,9,3
72,0,1.0,0.0,66,2,2
46,0,1.0,0.0,50,12,3
72,0,1.0,0.0,51,1,2
49,0,1.0,0.0,80,5,3
59,0,1.0,0.0,66,9,1
67,0,1.0,0.0,48,12,2
35,0,1.0,0.0,79,2,1
25,0,1.0,0.0,66,3,3
54,0,1.0,0.0,40,8,3
42,0,1.0,0.0,43,2,0
31,0,1.0,0.0,43,2,1
31,0,1.0,0.0,38,7,3
36,0,1.0,0.0,47,7,1
33,0,1.0,0.0,77,1,2
55,0,0.8328767123287671,0.0,29,8,1
49,0,0.3287671232876712,0.0,72,10,1
38,0,1.0,0.0,90,2,2
56,0,1.0,0.0,65,13,1
64,0,0.11232876712328767,0.0,44,11,2
61,0,1.0,0.0,37,6,1
77,1,1.0,37671.0,34,1,2
43,0,1.0,0.0,55,1,1
28,1,0.9068493150684932,2607.0,53,1,3
38,0,1.0,0.0,47,6,3
25,0,1.0,0.0,70,6,1
54,0,1.0,0.0,40,10,3
72,0,1.0,0.0,97,1,1
35,0,1.0,0.0,65,9,1
66,0,1.0,0.0,73,12,1
38,0,1.0,0.0,34,1,3
53,0,1.0,0.0,53,1,2
34,0,0.3698630136986301,0.0,98,1,3
46,0,1.0,0.0,38,1,2
50,0,1.0,0.0,64,2,2
53,0,1.0,0.0,51,4,1
30,0,1.0,0.0,43,6,3
43,0,1.0,0.0,55,2,1
64,0,1.0,0.0,55,1,1
68,0,1.0,0.0,50,1,2
49,1,1.0,57540.0,66,2,1
35,1,0.2876712328767123,127226.0,21,1,3
83,0,1.0,0.0,65,1,3
64,0,1.0,0.0,48,1,3
72,0,1.0,0.0,43,7,2
60,0,0.43561643835616437,0.0,69,1,1
49,0,1.0,0.0,132,3,3
40,0,1.0,0.0,43,8,2
46,0,1.0,0.0,55,1,3
53,0,1.0,0.0,53,1,1
73,0,1.0,0.0,33,1,2
54,1,1.0,55000.0,40,1,3
64,0,1.0,0.0,33,1,2
25,0,0.8876712328767123,0.0,44,1,3
62,0,1.0,0.0,40,8,1
50,0,1.0,0.0,66,1,2
30,0,1.0,0.0,55,1,3
51,0,1.0,0.0,37,1,3
72,0,1.0,0.0,53,6,1
28,0,0.6465753424657534,0.0,95,1,3
69,0,1.0,0.0,70,1,2
61,0,0.3287671232876712,0.0,39,4,3
28,1,1.0,57540.0,66,2,1
37,0,1.0,0.0,43,4,3
47,0,0.8684931506849315,0.0,43,1,2
24,0,1.0,0.0,43,5,2
22,1,0.8986301369863013,57540.0,55,10,3
25,0,0.6657534246575343,0.0,67,2,1
47,0,0.6027397260273972,0.0,56,3,2
59,0,0.8136986301369863,0.0,66,2,3
34,0,0.6821917808219178,0.0,55,10,2
50,0,1.0,0.0,43,2,2
51,1,1.0,7744.0,43,5,1
45,0,1.0,0.0,88,6,2
40,0,0.14794520547945206,0.0,97,1,1
55,0,1.0,0.0,55,1,3
30,0,0.5808219178082191,0.0,42,2,1
34,0,1.0,0.0,40,1,2
84,1,1.0,37014.0,29,6,3
33,0,0.4712328767123288,0.0,47,1,1
37,0,1.0,0.0,40,2,3
54,0,1.0,0.0,82,9,1
39,0,1.0,0.0,85,1,1
31,0,1.0,0.0,29,2,2
20,1,0.7095890410958904,2607.0,49,6,3
57,0,1.0,0.0,31,1,2
73,0,1.0,0.0,40,1,1
51,0,1.0,0.0,60,2,2
50,0,1.0,0.0,43,6,3
68,0,1.0,0.0,47,7,1
46,0,1.0,0.0,55,8,1
53,0,0.4465753424657534,0.0,57,1,1
58,0,1.0,0.0,37,1,1
28,0,1.0,0.0,55,1,3
45,0,1.0,0.0,37,1,1
61,0,1.0,0.0,101,1,3
45,0,0.2958904109589041,0.0,83,1,2
30,0,0.673972602739726,0.0,55,1,1
59,0,0.19452054794520549,0.0,54,6,3
56,1,0.30684931506849317,51810.0,61,1,1
50,0,1.0,0.0,65,7,1
46,0,1.0,0.0,39,1,1
50,0,0.25205479452054796,0.0,90,12,1
36,0,1.0,0.0,68,1,2
29,0,1.0,0.0,25,9,2
67,0,1.0,0.0,70,1,2
53,1,1.0,45715.0,43,16,3
76,0,1.0,0.0,74,2,1
28,0,1.0,0.0,75,12,3
36,0,1.0,0.0,45,2,3
45,0,1.0,0.0,45,1,1
44,0,0.8356164383561644,0.0,44,1,2
32,0,1.0,0.0,36,1,1
67,1,1.0,20029.0,55,1,3
28,0,0.1643835616438356,0.0,65,1,2
37,0,0.08493150684931507,0.0,66,2,3
43,0,1.0,0.0,31,2,3
57,0,0.8410958904109589,0.0,55,1,2
38,0,1.0,0.0,85,12,3
31,0,1.0,0.0,50,5,2
55,0,0.6520547945205479,0.0,50,1,1
61,0,1.0,0.0,92,1,3
65,0,1.0,0.0,54,1,2
44,0,1.0,0.0,66,2,1
74,0,1.0,0.0,65,5,1
50,0,1.0,0.0,44,5,2
36,0,0.4986301369863014,0.0,40,4,1
53,0,1.0,0.0,95,12,2
33,0,0.4547945205479452,0.0,63,6,1
61,0,1.0,0.0,98,11,3
41,0,0.915068493150685,0.0,83,1,1
37,2,1.0,7785.0,40,6,1
38,0,1.0,0.0,47,15,1
38,0,1.0,0.0,58,6,2
37,1,1.0,5850.0,54,12,2
65,0,1.0,0.0,55,1,3
45,0,0.6027397260273972,0.0,53,3,2
78,0,0.6547945205479452,0.0,43,5,1
37,0,0.3150684931506849,0.0,47,1,1
65,0,1.0,0.0,55,7,1
51,0,1.0,0.0,39,2,3
39,0,1.0,0.0,43,2,3
51,0,1.0,0.0,40,1,1
50,0,1.0,0.0,50,1,1
33,0,1.0,0.0,41,11,3
33,0,1.0,0.0,66,2,3
64,0,1.0,0.0,55,9,1
32,1,0.41643835616438357,31142.0,40,1,2
61,0,0.7753424657534247,0.0,85,8,2
54,0,0.8602739726027397,0.0,43,1,1
38,0,1.0,0.0,55,2,3
33,0,1.0,0.0,83,1,3
24,0,1.0,0.0,66,1,2
49,0,1.0,0.0,40,11,2
30,0,1.0,0.0,48,1,2
36,1,0.7150684931506849,2839.0,85,9,1
22,1,1.0,3963.0,42,15,1
56,0,1.0,0.0,55,12,1
26,0,1.0,0.0,65,5,3
31,0,1.0,0.0,33,2,3
36,0,1.0,0.0,50,6,2
49,0,1.0,0.0,95,12,3
40,0,0.0821917808219178,0.0,54,3,3
32,0,1.0,0.0,65,1,2
39,0,1.0,0.0,66,1,2
40,0,1.0,0.0,47,1,3
44,0,1.0,0.0,60,9,3
48,0,1.0,0.0,59,1,3
55,0,1.0,0.0,65,7,1
37,1,1.0,26498.0,43,2,1
42,1,1.0,16104.0,47,6,2
71,0,1.0,0.0,66,7,1
36,0,1.0,0.0,65,2,3
62,0,1.0,0.0,83,6,2
39,0,0.6082191780821918,0.0,47,4,1
52,0,1.0,0.0,40,11,2
65,0,1.0,0.0,47,1,3
31,0,1.0,0.0,55,6,3
66,0,1.0,0.0,40,1,3
49,0,1.0,0.0,60,6,2
37,0,1.0,0.0,63,1,1
49,0,1.0,0.0,51,12,1
32,0,0.12876712328767123,0.0,33,1,1
44,0,1.0,0.0,55,2,2
64,0,1.0,0.0,85,10,3
75,0,1.0,0.0,43,5,3
39,0,0.673972602739726,0.0,54,6,3
73,0,1.0,0.0,66,1,2
79,0,1.0,0.0,40,1,1
23,0,1.0,0.0,51,1,2
26,0,0.3150684931506849,0.0,55,1,2
59,0,0.6794520547945205,0.0,74,1,1
42,0,1.0,0.0,47,10,1
64,0,1.0,0.0,90,1,3
35,0,1.0,0.0,34,5,1
55,0,1.0,0.0,78,1,2
60,0,0.536986301369863,0.0,57,1,3
44,0,1.0,0.0,47,1,2
43,0,1.0,0.0,44,10,1
28,0,0.16986301369863013,0.0,66,1,1
23,0,1.0,0.0,37,1,3
26,0,1.0,0.0,59,1,3
32,0,1.0,0.0,40,6,2
37,0,1.0,0.0,55,1,2
36,0,0.6986301369863014,0.0,40,12,1
63,0,1.0,0.0,51,11,1
49,0,0.589041095890411,0.0,68,8,3
27,0,1.0,0.0,85,2,2
42,0,1.0,0.0,47,1,1
29,0,1.0,0.0,55,13,2
68,0,1.0,0.0,55,1,2
27,0,1.0,0.0,43,1,3
52,0,0.9452054794520548,0.0,77,1,2
36,0,1.0,0.0,70,1,2
64,0,1.0,0.0,54,1,2
39,0,1.0,0.0,33,5,1
45,0,1.0,0.0,65,1,3
51,0,1.0,0.0,40,1,1
35,0,0.8356164383561644,0.0,43,3,3
67,0,1.0,0.0,66,16,3
71,0,1.0,0.0,66,6,1
64,1,1.0,35000.0,60,5,1
41,0,1.0,0.0,33,1,3
31,0,1.0,0.0,60,1,3
36,0,1.0,0.0,33,10,3
70,0,1.0,0.0,38,10,2
58,0,0.3178082191780822,0.0,66,1,1
29,0,1.0,0.0,66,10,3
64,0,1.0,0.0,40,12,3
40,0,1.0,0.0,55,1,1
30,0,1.0,0.0,65,2,3
49,0,0.863013698630137,0.0,101,1,1
43,1,1.0,5850.0,83,9,1
45,0,1.0,0.0,33,1,1
25,1,1.0,10723.0,44,10,1
56,0,1.0,0.0,63,2,2
55,0,0.6602739726027397,0.0,60,1,1
39,0,1.0,0.0,55,7,1
61,0,1.0,0.0,43,4,1
30,0,0.6356164383561644,0.0,55,10,3
73,0,1.0,0.0,61,2,2
30,0,1.0,0.0,33,2,3
28,1,0.6657534246575343,17392.0,54,9,0
46,0,1.0,0.0,37,2,3
30,0,1.0,0.0,100,7,3
61,0,1.0,0.0,82,5,2
41,0,1.0,0.0,54,1,1
25,0,1.0,0.0,55,2,1
32,0,1.0,0.0,90,2,3
63,0,0.04657534246575343,0.0,66,1,1
45,0,1.0,0.0,47,1,3
30,1,1.0,72358.0,43,6,1
28,0,1.0,0.0,43,1,3
66,1,1.0,57540.0,55,2,3
33,0,1.0,0.0,83,11,3
35,0,1.0,0.0,66,1,1
66,0,1.0,0.0,73,5,2
36,0,0.7479452054794521,0.0,39,2,1
49,0,1.0,0.0,66,1,3
52,0,1.0,0.0,47,7,3
51,0,1.0,0.0,66,1,2
69,0,1.0,0.0,33,7,1
60,0,1.0,0.0,85,5,2
52,0,1.0,0.0,58,12,2
61,0,1.0,0.0,37,2,1
53,0,1.0,0.0,44,6,2
39,0,1.0,0.0,40,1,2
43,0,0.6356164383561644,0.0,60,5,3
69,0,1.0,0.0,52,10,2
24,1,0.9945205479452055,121902.0,92,7,2
33,0,0.5917808219178082,0.0,40,1,2
23,0,1.0,0.0,55,1,3
32,0,1.0,0.0,70,3,2
70,0,1.0,0.0,43,1,2
51,0,1.0,0.0,55,1,3
30,0,1.0,0.0,39,1,1
41,0,1.0,0.0,50,8,2
68,0,1.0,0.0,44,2,3
32,0,1.0,0.0,66,1,2
63,0,1.0,0.0,55,1,2
57,0,1.0,0.0,40,1,2
52,0,1.0,0.0,43,9,2
36,0,1.0,0.0,50,1,2
25,0,1.0,0.0,43,2,3
50,0,1.0,0.0,50,6,3
35,1,0.25205479452054796,57540.0,87,11,2
57,0,1.0,0.0,48,4,1
44,0,0.4712328767123288,0.0,55,12,2
28,2,1.0,71681.0,70,2,3
49,0,1.0,0.0,98,1,1
89,0,0.13424657534246576,0.0,64,2,1
37,0,1.0,0.0,34,1,1
46,0,1.0,0.0,64,1,3
46,0,1.0,0.0,55,12,2
43,0,1.0,0.0,34,6,2
26,0,1.0,0.0,102,4,3
45,0,1.0,0.0,44,2,2
37,1,1.0,76211.0,59,7,2
51,0,1.0,0.0,61,2,1
47,0,0.14246575342465753,0.0,40,6,1
53,0,1.0,0.0,65,2,2
29,0,1.0,0.0,44,9,3
37,2,1.0,139078.0,60,1,1
43,0,1.0,0.0,44,7,3
24,0,1.0,0.0,50,1,2
37,1,1.0,2626.0,107,10,1
51,0,1.0,0.0,66,9,1
43,0,1.0,0.0,40,6,3
56,0,1.0,0.0,81,6,2
86,0,0.5917808219178082,0.0,33,1,1
39,0,1.0,0.0,42,1,1
43,0,1.0,0.0,33,2,3
39,0,1.0,0.0,77,5,1
41,0,0.2547945205479452,0.0,41,1,1
24,0,1.0,0.0,40,1,3
75,0,0.31232876712328766,0.0,51,2,2
73,0,0.4931506849315068,0.0,60,2,2
51,0,1.0,0.0,53,9,2
39,0,1.0,0.0,95,1,3
51,0,0.7342465753424657,0.0,55,1,2
53,0,1.0,0.0,48,9,1
44,0,1.0,0.0,55,3,2
59,0,1.0,0.0,85,1,3
46,0,1.0,0.0,26,2,3
39,0,1.0,0.0,38,2,3
62,0,1.0,0.0,34,5,3
44,0,1.0,0.0,44,1,1
53,0,1.0,0.0,44,1,2
44,0,1.0,0.0,43,5,2
69,0,1.0,0.0,43,1,3
54,0,0.852054794520548,0.0,55,11,1
26,0,1.0,0.0,66,12,1
60,0,1.0,0.0,74,1,1
51,0,1.0,0.0,99,13,1
27,0,0.7479452054794521,0.0,55,1,2
53,0,0.9671232876712329,0.0,65,5,1
27,1,1.0,2517.0,43,1,1
50,0,0.14520547945205478,0.0,74,7,1
36,1,0.5671232876712329,79084.0,33,2,1
48,1,0.3452054794520548,65000.0,55,1,1
44,0,1.0,0.0,55,3,1
35,0,1.0,0.0,60,2,1
47,0,1.0,0.0,37,2,2
42,0,1.0,0.0,64,3,3
39,0,0.4958904109589041,0.0,75,1,3
78,0,1.0,0.0,60,5,3
37,0,1.0,0.0,66,12,2
54,0,1.0,0.0,85,8,1
71,0,1.0,0.0,35,1,1
45,0,1.0,0.0,43,6,1
57,0,1.0,0.0,66,2,1
53,0,1.0,0.0,55,1,1
35,0,0.1726027397260274,0.0,40,1,1
50,0,1.0,0.0,44,2,3
27,0,0.336986301369863,0.0,55,12,3
28,0,1.0,0.0,40,12,2
68,3,1.0,84624.0,82,11,1
24,1,1.0,27275.0,65,1,1
29,0,0.10136986301369863,0.0,53,12,3
55,0,0.8602739726027397,0.0,96,7,2
36,0,0.33424657534246577,0.0,55,2,1
38,0,1.0,0.0,75,2,3
58,0,1.0,0.0,65,6,2
64,0,0.7479452054794521,0.0,40,1,1
54,0,1.0,0.0,43,1,1
62,0,1.0,0.0,73,2,3
68,1,1.0,9299.0,44,5,1
39,0,1.0,0.0,77,1,1
64,0,1.0,0.0,92,12,1
51,0,1.0,0.0,62,12,3
38,1,1.0,7042.0,57,2,1
37,1,1.0,86183.0,55,8,1
47,0,0.7972602739726027,0.0,47,3,0
39,0,1.0,0.0,60,1,3
66,0,1.0,0.0,76,8,1
45,0,1.0,0.0,40,5,2
57,0,0.6602739726027397,0.0,54,2,1
34,1,1.0,5324.0,57,1,2
45,0,1.0,0.0,100,5,1
46,0,1.0,0.0,150,1,2
31,1,1.0,652953.0,32,6,3
37,0,1.0,0.0,68,1,3
35,0,1.0,0.0,50,10,3
56,0,1.0,0.0,55,6,1
65,0,1.0,0.0,85,13,2
46,0,0.43561643835616437,0.0,47,9,1
49,0,1.0,0.0,85,4,1
37,0,1.0,0.0,54,4,1
44,0,0.7123287671232876,0.0,54,1,3
42,0,1.0,0.0,61,3,3
66,1,1.0,2607.0,55,1,1
51,1,1.0,66681.0,55,6,3
25,1,1.0,50000.0,40,1,1
76,0,1.0,0.0,96,2,1
37,1,0.5808219178082191,27402.0,66,2,1
65,0,1.0,0.0,44,3,3
65,0,1.0,0.0,65,1,2
30,0,1.0,0.0,55,7,2
43,0,0.589041095890411,0.0,43,10,3
69,0,1.0,0.0,81,12,1
71,0,1.0,0.0,55,12,1
26,3,1.0,93488.0,40,1,1
45,0,1.0,0.0,55,9,2
40,1,1.0,7896.0,79,1,3
30,1,1.0,3207.0,55,1,1
69,1,0.7534246575342466,415000.0,55,1,3
28,0,1.0,0.0,105,11,3
46,0,0.27945205479452057,0.0,47,2,3
32,0,1.0,0.0,66,1,1
31,1,1.0,63608.0,40,15,3
32,0,1.0,0.0,57,9,3
62,0,1.0,0.0,55,11,2
46,0,0.36164383561643837,0.0,55,1,1
49,0,0.26301369863013696,0.0,44,3,1
21,1,1.0,2783.0,51,1,3
38,0,0.030136986301369864,0.0,60,2,1
31,0,0.13972602739726028,0.0,39,2,3
57,0,1.0,0.0,43,2,3
63,0,1.0,0.0,44,12,1
31,0,1.0,0.0,55,1,3
51,0,1.0,0.0,43,1,3
52,0,0.5753424657534246,0.0,53,2,1
53,0,1.0,0.0,51,11,2
38,0,1.0,0.0,76,1,3
37,1,1.0,2505.0,55,15,1
38,0,1.0,0.0,53,1,3
65,0,0.6712328767123288,0.0,54,1,2
29,1,1.0,7382.0,33,3,3
53,0,0.5041095890410959,0.0,66,1,2
56,0,1.0,0.0,33,1,1
30,1,1.0,2607.0,48,4,1
44,1,1.0,4114.0,47,1,1
43,0,1.0,0.0,81,13,1
55,0,0.8904109589041096,0.0,40,7,2
75,0,1.0,0.0,66,9,3
48,0,1.0,0.0,65,1,3
37,0,0.16164383561643836,0.0,65,2,2
73,0,1.0,0.0,90,1,2
52,1,0.6465753424657534,50000.0,38,4,1
66,1,1.0,857540.0,40,1,1
50,0,1.0,0.0,33,3,1
32,0,1.0,0.0,33,1,2
47,0,0.38904109589041097,0.0,40,1,2
55,1,1.0,90974.0,74,1,2
32,0,1.0,0.0,55,4,3
32,0,0.9232876712328767,0.0,44,1,1
54,0,1.0,0.0,40,1,3
69,1,1.0,7816.0,50,1,3
34,0,1.0,0.0,47,7,1
50,0,1.0,0.0,40,6,2
54,0,1.0,0.0,85,1,2
71,0,1.0,0.0,55,3,1
68,0,0.7698630136986301,0.0,37,2,2
36,0,1.0,0.0,51,2,1
69,0,1.0,0.0,33,3,2
54,0,0.9616438356164384,0.0,66,2,1
45,0,1.0,0.0,73,1,1
41,0,1.0,0.0,44,8,2
20,0,1.0,0.0,55,6,3
69,0,1.0,0.0,55,1,1
30,1,1.0,2607.0,81,1,1
50,0,1.0,0.0,55,1,1
54,0,1.0,0.0,51,1,2
28,0,0.21643835616438356,0.0,40,1,2
56,0,0.7671232876712328,0.0,53,1,3
33,0,1.0,0.0,118,1,2
36,0,1.0,0.0,85,12,2
38,0,1.0,0.0,27,1,1
82,0,1.0,0.0,51,1,2
73,0,1.0,0.0,54,1,3
73,0,1.0,0.0,67,2,2
44,0,0.11232876712328767,0.0,62,2,3
22,0,0.4767123287671233,0.0,70,1,2
34,1,1.0,265000.0,40,7,2
38,0,1.0,0.0,97,1,1
22,0,1.0,0.0,48,1,3
24,1,1.0,2607.0,32,4,1
36,0,1.0,0.0,125,1,3
44,0,1.0,0.0,65,1,3
69,0,1.0,0.0,40,1,3
33,0,1.0,0.0,66,2,3
58,0,1.0,0.0,49,1,1
37,0,1.0,0.0,53,1,3
25,0,1.0,0.0,42,7,3
53,0,1.0,0.0,38,1,1
36,0,1.0,0.0,39,1,2
42,0,1.0,0.0,37,1,1
28,0,1.0,0.0,85,2,3
64,0,1.0,0.0,55,9,1
49,0,1.0,0.0,25,1,1
25,0,1.0,0.0,65,10,2
45,0,1.0,0.0,56,12,2
35,0,1.0,0.0,44,1,1
34,0,1.0,0.0,43,2,1
